"ID","Name","InChI","InChIKey","SMILES","Solubility","SD","Ocurrences","Group","MolWt","MolLogP","MolMR","HeavyAtomCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","RingCount","TPSA","LabuteASA","BalabanJ","BertzCT"
"B-1764","propane-1-thiosulfinic acid s-propyl ester","InChI=1S/C6H14OS2/c1-3-5-8-9(7)6-4-2/h3-6H2,1-2H3","XPRZAEWSYWTDSQ-UHFFFAOYSA-N","CCCS[S](=O)CCC","-0.9199","0.0","1","G1","166.31099999999995","2.2033000000000005","46.049400000000034","9.0","2.0","0.0","3.0","5.0","56.0","0.0","0.0","0.0","0.0","17.07","63.4612879151034","3.0613168393721577","83.12704561867443"
"B-1765","1,3-benzenedicarboxylic acid, 2-methoxy-","InChI=1S/C9H8O5/c1-14-7-5(8(10)11)3-2-4-6(7)9(12)13/h2-4H,1H3,(H,10,11)(H,12,13)","ZRWAPLTWCQQSAN-UHFFFAOYSA-N","COc1c(cccc1C(O)=O)C(O)=O","-2.2926","0.0","1","G1","196.15799999999996","1.0916","46.912600000000005","14.0","3.0","2.0","5.0","3.0","74.0","1.0","0.0","0.0","1.0","83.83000000000001","79.55128639667323","3.3940405061093943","350.53874558784804"
"B-1766","propanoic acid, 4-nitrophenyl ester","InChI=1S/C9H9NO4/c1-2-9(11)14-8-5-3-7(4-6-8)10(12)13/h3-6H,2H2,1H3","DCQWRDUXRZSWHI-UHFFFAOYSA-N","CCC(=O)Oc1ccc(cc1)[N+]([O-])=O","-3.8925","0.0","1","G1","195.17399999999998","1.9102","49.02240000000001","14.0","4.0","0.0","5.0","3.0","74.0","1.0","0.0","0.0","1.0","69.44","80.45427251473723","2.7334192841065263","344.33451632505984"
"B-1767","pentanoic acid, 4-nitrophenyl ester","InChI=1S/C11H13NO4/c1-2-3-4-11(13)16-10-7-5-9(6-8-10)12(14)15/h5-8H,2-4H2,1H3","RJQXEHRFVKJLJO-UHFFFAOYSA-N","CCCCC(=O)Oc1ccc(cc1)[N+]([O-])=O","-4.3945","0.0","1","G1","223.22799999999998","2.6904000000000012","58.25640000000003","16.0","4.0","0.0","5.0","5.0","86.0","1.0","0.0","0.0","1.0","69.44","93.18415674353045","2.5470511782206597","372.0758818636124"
"B-1769","l-valine, n-glycyl-","InChI=1S/C7H14N2O3/c1-4(2)6(7(11)12)9-5(10)3-8/h4,6H,3,8H2,1-2H3,(H,9,10)(H,11,12)","STKYPAFSDFAEPH-UHFFFAOYSA-N","CC(C)C(NC(=O)CN)C(O)=O","0.4579","0.0","1","G1","174.2","-0.829499999999999","43.4589","12.0","3.0","3.0","5.0","4.0","70.0","0.0","0.0","0.0","0.0","92.42000000000002","70.93593454711349","4.141657487850216","179.4903018475817"
"B-1770","hexanediamide, n,n'-bis(2-hydroxyethyl)-","InChI=1S/C10H20N2O4/c13-7-5-11-9(15)3-1-2-4-10(16)12-6-8-14/h13-14H,1-8H2,(H,11,15)(H,12,16)","OSGRUAAPIRXZTJ-UHFFFAOYSA-N","OCCNC(=O)CCCCC(=O)NCCO","0.4121","0.0","1","G1","232.27999999999997","-1.2361999999999986","58.659000000000034","16.0","4.0","4.0","6.0","9.0","94.0","0.0","0.0","0.0","0.0","98.66000000000001","95.0349661290947","3.312575555451382","186.99571027116747"
"B-1771","3,4-dichlorobenzyl methylcarbamate","InChI=1S/C9H9Cl2NO2/c1-12-9(13)14-5-6-2-3-7(10)8(11)4-6/h2-4H,5H2,1H3,(H,12,13)","DSVOTYIOPGIVPP-UHFFFAOYSA-N","CNC(=O)OCc1ccc(Cl)c(Cl)c1","-3.1389","0.0","1","G1","234.082","2.849400000000001","55.70670000000002","14.0","2.0","1.0","5.0","2.0","76.0","1.0","0.0","0.0","1.0","38.33","91.9576914296088","2.5970898202238173","341.5838810441725"
"B-1772","chlorbufam","InChI=1S/C11H10ClNO2/c1-3-8(2)15-11(14)13-10-6-4-5-9(12)7-10/h1,4-8H,2H3,(H,13,14)","ULBXWWGWDPVHAO-UHFFFAOYSA-N","CC(OC(=O)Nc1cccc(Cl)c1)C#C","-2.6172","0.0","1","G1","223.659","2.9102000000000006","59.85070000000002","15.0","2.0","1.0","4.0","2.0","78.0","1.0","0.0","0.0","1.0","38.33","93.38353482337963","2.5583630009752976","397.8195493831233"
"B-1773","p-bromophenylurea","InChI=1S/C7H7BrN2O/c8-5-1-3-6(4-2-5)10-7(9)11/h1-4H,(H3,9,10,11)","PFQUUCXMPUNRLA-UHFFFAOYSA-N","NC(=O)Nc1ccc(Br)cc1","-1.6336","0.0","1","G1","215.04999999999998","1.9397000000000002","47.34810000000001","11.0","1.0","2.0","4.0","1.0","58.0","1.0","0.0","0.0","1.0","55.120000000000005","72.71516782019947","2.7362980721056545","257.6480131294879"
"B-1774","1-bromo-2-ethylbenzene","InChI=1S/C8H9Br/c1-2-7-5-3-4-6-8(7)9/h3-6H,2H2,1H3","HVRUGFJYCAFAAN-UHFFFAOYSA-N","CCc1ccccc1Br","-3.6702","0.0","1","G1","185.06399999999996","3.0115000000000016","43.520000000000024","9.0","0.0","0.0","1.0","1.0","48.0","1.0","0.0","0.0","1.0","0.0","64.02883495393154","3.0065240073265844","193.51405299160075"
"B-1775","chloroxuron","InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)","IVUXTESCPZUGJC-UHFFFAOYSA-N","CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1","-4.8953","0.0","1","G1","290.75","4.225800000000003","80.67370000000004","20.0","2.0","1.0","5.0","3.0","104.0","2.0","0.0","0.0","2.0","41.57000000000001","122.47135307899457","2.0092277497890008","579.827438063463"
"B-1776","siduron","InChI=1S/C14H20N2O/c1-11-7-5-6-10-13(11)16-14(17)15-12-8-3-2-4-9-12/h2-4,8-9,11,13H,5-7,10H2,1H3,(H2,15,16,17)","JXVIIQLNUPXOII-UHFFFAOYSA-N","CC1CCCCC1NC(=O)Nc2ccccc2","-4.1108","0.0","1","G1","232.32700000000003","3.386800000000001","70.01640000000005","17.0","1.0","2.0","3.0","2.0","92.0","1.0","1.0","1.0","2.0","41.13","102.60635534840047","1.8444317603693572","363.74477608966475"
"B-1777","benzene, 1,2-dichloro-3-methoxy-","InChI=1S/C7H6Cl2O/c1-10-6-4-2-3-5(8)7(6)9/h2-4H,1H3","HFEASCCDHUVYKU-UHFFFAOYSA-N","COc1cccc(Cl)c1Cl","-3.3089999999999997","0.0","1","G1","177.02999999999997","3.0020000000000016","43.01400000000002","10.0","1.0","0.0","3.0","1.0","54.0","1.0","0.0","0.0","1.0","9.23","69.5164229171638","3.14303948130643","235.04775799182192"
"B-1778","benzene, 1,3-dichloro-2-methoxy-","InChI=1S/C7H6Cl2O/c1-10-7-5(8)3-2-4-6(7)9/h2-4H,1H3","KZLMCDNAVVJKPX-UHFFFAOYSA-N","COc1c(Cl)cccc1Cl","-3.1019","0.0","1","G1","177.03","3.0020000000000007","43.01400000000002","10.0","1.0","0.0","3.0","1.0","54.0","1.0","0.0","0.0","1.0","9.23","69.5164229171638","3.1694511920127173","214.79775799182195"
"B-1779","2-propenamide, 3-(2-nitrophenyl)-","InChI=1S/C9H8N2O3/c10-9(12)6-5-7-3-1-2-4-8(7)11(13)14/h1-6H,(H2,10,12)","RASLWNGTMHFPIQ-UHFFFAOYSA-N","NC(=O)C=Cc1ccccc1[N+]([O-])=O","-1.2837","0.0","1","G1","192.17399999999998","1.0933000000000002","51.3248","14.0","3.0","1.0","5.0","3.0","72.0","1.0","0.0","0.0","1.0","86.22999999999999","79.9910149500588","3.0744652861118364","398.7984696519948"
"B-1780","1h-purine, 6-methyl-","InChI=1S/C6H6N4/c1-4-5-6(9-2-7-4)10-3-8-5/h2-3H,1H3,(H,7,8,9,10)","SYMHUEFSSMBHJA-UHFFFAOYSA-N","Cc1ncnc2nc[nH]c12","0.1735","0.0","1","G1","134.142","0.6613199999999999","36.420700000000004","10.0","3.0","1.0","4.0","0.0","50.0","2.0","0.0","0.0","2.0","54.46","57.34611412948261","2.950090305322589","351.2753028763378"
"B-1781","butylate","InChI=1S/C11H23NOS/c1-6-14-11(13)12(7-9(2)3)8-10(4)5/h9-10H,6-8H2,1-5H3","BMTAFVWTTFSTOG-UHFFFAOYSA-N","CCSC(=O)N(CC(C)C)CC(C)C","-3.6839999999999997","0.0","1","G1","217.378","3.4735000000000023","64.77700000000004","14.0","2.0","0.0","3.0","5.0","84.0","0.0","0.0","0.0","0.0","20.310000000000002","92.43313796740799","4.151457931255603","158.6704666146524"
"B-1782","4-imidazolidinone, 3-phenyl-2-thioxo-","InChI=1S/C9H8N2OS/c12-8-6-10-9(13)11(8)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)","ZZRIQDWDJVLELF-UHFFFAOYSA-N","O=C1CNC(=S)N1c2ccccc2","-3.2425","0.0","1","G1","192.24300000000002","0.9077000000000003","54.528700000000015","13.0","2.0","1.0","4.0","1.0","66.0","1.0","1.0","1.0","2.0","32.34","81.35039651021762","2.3555706101534835","333.89215125425096"
"B-1783","n-decylamine","InChI=1S/C10H23N/c1-2-3-4-5-6-7-8-9-10-11/h2-11H2,1H3","MHZGKXUYDGKKIU-UHFFFAOYSA-N","CCCCCCCCCCN","-2.4564","0.0","1","G1","157.301","3.0858000000000008","51.66440000000003","11.0","1.0","1.0","1.0","8.0","68.0","0.0","0.0","0.0","0.0","26.02","71.36362075441176","2.6909155266923976","53.89311688209828"
"B-1784","ethyl b-phenylpropionate","InChI=1S/C11H14O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3","JAGZUIGGHGTFHO-UHFFFAOYSA-N","CCOC(=O)CCc1ccccc1","-2.9086","0.0","1","G1","178.23100000000002","2.1822999999999997","51.396000000000036","13.0","2.0","0.0","2.0","4.0","70.0","1.0","0.0","0.0","1.0","26.3","78.53118102103066","2.310042822879905","254.05260581186823"
"B-1786","aminocarb","InChI=1S/C11H16N2O2/c1-8-7-9(15-11(14)12-2)5-6-10(8)13(3)4/h5-7H,1-4H3,(H,12,14)","IMIDOCRTMDIQIJ-UHFFFAOYSA-N","CNC(=O)Oc1ccc(N(C)C)c(C)c1","-2.3572","0.0","1","G1","208.26099999999997","1.77922","60.58970000000003","15.0","3.0","1.0","4.0","2.0","82.0","1.0","0.0","0.0","1.0","41.57","89.84087687484205","2.8663948066468974","361.6055960561882"
"B-1787","methiocarb","InChI=1S/C11H15NO2S/c1-7-5-9(14-11(13)12-3)6-8(2)10(7)15-4/h5-6H,1-4H3,(H,12,13)","YFBPRJGDJKVWAH-UHFFFAOYSA-N","CNC(=O)Oc1cc(C)c(SC)c(C)c1","-3.9214","0.21579999999999977","2","G3","225.313","2.743540000000001","62.78070000000003","15.0","3.0","1.0","4.0","2.0","82.0","1.0","0.0","0.0","1.0","38.33","94.20415323000393","2.9808899617813673","353.8458253198426"
"B-1788","propylcyclopentane","InChI=1S/C8H16/c1-2-5-8-6-3-4-7-8/h8H,2-7H2,1H3","KDIAMAVWIJYWHN-UHFFFAOYSA-N","CCCC1CCCC1","-4.7404","0.0","1","G1","112.21600000000001","2.976700000000002","36.86599999999999","8.0","0.0","0.0","0.0","2.0","48.0","0.0","1.0","1.0","1.0","0.0","52.28801467507659","2.0584046167758574","51.058650025961626"
"B-1789","propanamide, 2-hydroxy-","InChI=1S/C3H7NO2/c1-2(5)3(4)6/h2,5H,1H3,(H2,4,6)","SXQFCVDSOLSHOQ-UHFFFAOYSA-N","CC(O)C(N)=O","0.9435","0.0","1","G1","89.09400000000001","-1.1475000000000002","20.875200000000003","6.0","2.0","2.0","3.0","1.0","36.0","0.0","0.0","0.0","0.0","63.32","35.76478180587526","3.2575861612334887","59.813537528125096"
"B-1791","diethyl pimelate","InChI=1S/C11H20O4/c1-3-14-10(12)8-6-5-7-9-11(13)15-4-2/h3-9H2,1-2H3","LKKOGZVQGQUVHF-UHFFFAOYSA-N","CCOC(=O)CCCCCC(=O)OCC","-2.0408","0.013900000000000023","2","G3","216.27699999999996","2.0631","56.35100000000004","15.0","4.0","0.0","4.0","8.0","88.0","0.0","0.0","0.0","0.0","52.60000000000001","90.93880683089694","3.2412448515754386","169.02694288582546"
"B-1792","diethyl suberate","InChI=1S/C12H22O4/c1-3-15-11(13)9-7-5-6-8-10-12(14)16-4-2/h3-10H2,1-2H3","PEUGOJXLBSIJQS-UHFFFAOYSA-N","CCOC(=O)CCCCCCC(=O)OCC","-2.5304","0.0","1","G1","230.30399999999995","2.4532000000000007","60.968000000000046","16.0","4.0","0.0","4.0","9.0","94.0","0.0","0.0","0.0","0.0","52.60000000000001","97.30374894529355","3.2089000399030327","179.19544121138722"
"B-1793","1,2-dichloronaphthalene","InChI=1S/C10H6Cl2/c11-9-6-5-7-3-1-2-4-8(7)10(9)12/h1-6H","MOXLHAPKZWTHEX-UHFFFAOYSA-N","Clc1ccc2ccccc2c1Cl","-6.1611","0.0","1","G1","197.06399999999996","4.146600000000001","53.96800000000002","12.0","0.0","0.0","2.0","0.0","60.0","2.0","0.0","0.0","2.0","0.0","80.71960010499551","2.9077745072579826","421.10813525322834"
"B-1794","1,8-dichloronaphthalene","InChI=1S/C10H6Cl2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H","ADRYPAGQXFMVFP-UHFFFAOYSA-N","Clc1cccc2cccc(Cl)c12","-5.7963","0.0","1","G1","197.06399999999996","4.146600000000001","53.96800000000002","12.0","0.0","0.0","2.0","0.0","60.0","2.0","0.0","0.0","2.0","0.0","80.7196001049955","2.9609415115705566","384.3581352532283"
"B-1796","2,4-dihydroxyazobenzene","InChI=1S/C12H10N2O2/c15-10-6-7-11(12(16)8-10)14-13-9-4-2-1-3-5-9/h1-8,13,16H/b14-11+","PULNESMFDLBKAZ-SDNWHVSQSA-N","OC/1=CC(=O)C=CC1=N/Nc2ccccc2","-3.0299","0.0","1","G1","214.22400000000002","2.0353","62.35850000000002","16.0","4.0","2.0","4.0","2.0","80.0","1.0","0.0","1.0","2.0","61.69","92.6070951299218","2.1196043409156973","487.00004134258296"
"B-1797","dl-allothreonine, o-methyl-","InChI=1S/C5H11NO3/c1-3(9-2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)","FYCWLJLGIAUCCL-UHFFFAOYSA-N","COC(C)C(N)C(O)=O","0.4853","0.0063","2","G3","133.147","-0.5668000000000002","32.08219999999999","9.0","3.0","2.0","4.0","3.0","54.0","0.0","0.0","0.0","0.0","72.55000000000001","53.60821126417535","3.7161367711827205","104.37622970804894"
"B-1799","phenol, 4,4'-(3-methylbutylidene)bis-","InChI=1S/C17H20O2/c1-12(2)11-17(13-3-7-15(18)8-4-13)14-5-9-16(19)10-6-14/h3-10,12,17-19H,11H2,1-2H3","SRFHDEQOIMRMHH-UHFFFAOYSA-N","CC(C)CC(c1ccc(O)cc1)c2ccc(O)cc2","-3.3674","0.0","1","G1","256.34499999999997","4.275800000000004","77.51160000000004","19.0","2.0","2.0","2.0","4.0","100.0","2.0","0.0","0.0","2.0","40.46","113.90167540193609","2.3464546554518786","466.46325791126213"
"B-1800","pentanedioic acid, 2,4-dimethyl-","InChI=1S/C7H12O4/c1-4(6(8)9)3-5(2)7(10)11/h4-5H,3H2,1-2H3,(H,8,9)(H,10,11)/p-2/t4-,5+","VIWYMIDWAOZEAZ-SYDPRGILSA-L","C[C@@H](C[C@@H](C)C([O-])=O)C([O-])=O","-0.4564","0.0","1","G1","158.153","-1.8514999999999993","32.95899999999998","11.0","4.0","0.0","4.0","4.0","64.0","0.0","0.0","0.0","0.0","80.25999999999999","64.84041541868874","3.844226696925943","145.82350886146327"
"B-1801","clorexolone","InChI=1S/C14H17ClN2O3S/c15-12-6-9-8-17(10-4-2-1-3-5-10)14(18)11(9)7-13(12)21(16,19)20/h6-7,10H,1-5,8H2,(H2,16,19,20)","VPMWFZKOWULPGT-UHFFFAOYSA-N","N[S](=O)(=O)c1cc2c(CN(C3CCCCC3)C2=O)cc1Cl","-4.3128","0.0","1","G1","328.8209999999999","2.2759","79.57170000000002","21.0","3.0","1.0","7.0","2.0","114.0","1.0","1.0","2.0","3.0","80.47","128.664566314168","1.9628815985508719","696.4158255007388"
"B-1802","benzene, 1-bromo-3-isothiocyanato-","InChI=1S/C7H4BrNS/c8-6-2-1-3-7(4-6)9-5-10/h1-4H","ZMGMGHNOACSMQN-UHFFFAOYSA-N","Brc1cccc(c1)N=C=S","-4.0851","0.0","1","G1","214.087","3.1834000000000007","48.82800000000001","10.0","2.0","0.0","3.0","1.0","50.0","1.0","0.0","0.0","1.0","12.36","72.91799557259993","3.061972168711611","278.6895252608723"
"B-1803","flumethasone","InChI=1S/C22H28F2O5/c1-11-6-13-14-8-16(23)15-7-12(26)4-5-19(15,2)21(14,24)17(27)9-20(13,3)22(11,29)18(28)10-25/h4-5,7,11,13-14,16-17,25,27,29H,6,8-10H2,1-3H3/t11-,13+,14+,16+,17+,19+,20+,21+,22+/m1/s1","WXURHACBFYSXBI-GQKYHHCASA-N","C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO","-5.6133","0.0","1","G1","410.4570000000002","1.8436999999999997","100.22340000000004","29.0","5.0","3.0","7.0","2.0","160.0","0.0","3.0","4.0","4.0","94.83","168.0373210142009","1.8702143281922918","839.0592591842883"
"B-1804","1,3-benzenediol, 4-cyclohexyl-","InChI=1S/C12H16O2/c13-10-6-7-11(12(14)8-10)9-4-2-1-3-5-9/h6-9,13-14H,1-5H2","LSEHCENPUMUIKC-UHFFFAOYSA-N","Oc1ccc(C2CCCCC2)c(O)c1","-2.5763","0.0","1","G1","192.25799999999998","3.145500000000001","55.597600000000035","14.0","2.0","2.0","2.0","1.0","76.0","1.0","1.0","1.0","2.0","40.46","84.20369215673944","2.21597172582517","314.09780984827137"
"B-1805","endosulfan diol","InChI=1S/C9H8Cl6O2/c10-5-6(11)8(13)4(2-17)3(1-16)7(5,12)9(8,14)15/h3-4,16-17H,1-2H2","GTSJHTSVFKEASK-UHFFFAOYSA-N","OCC1C(CO)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl","-3.0802","0.0","1","G1","360.8789999999999","3.0489","71.48860000000002","17.0","2.0","2.0","8.0","2.0","98.0","0.0","1.0","2.0","2.0","40.46","128.36558746944175","2.716115159554925","362.9473173404904"
"B-1806","benzoic acid, 2-(4-bromobenzoyl)-","InChI=1S/C14H9BrO3/c15-10-7-5-9(6-8-10)13(16)11-3-1-2-4-12(11)14(17)18/h1-8H,(H,17,18)","NONNFIAFWRSPPY-UHFFFAOYSA-N","OC(=O)c1ccccc1C(=O)c2ccc(Br)cc2","-3.0074","0.0","1","G1","305.12699999999995","3.378300000000001","70.97580000000002","18.0","2.0","1.0","4.0","3.0","90.0","2.0","0.0","0.0","2.0","54.37","112.20320711227912","2.459795907470056","602.6910984790119"
"B-1807","4-ethylamino-6-isopropylamino-s-triazin-2-ol","InChI=1S/C8H15N5O/c1-4-9-6-11-7(10-5(2)3)13-8(14)12-6/h5H,4H2,1-3H3,(H3,9,10,11,12,13,14)","NFMIMWNQWAWNDW-UHFFFAOYSA-N","CCNC1=NC(=O)N=C(NC(C)C)N1","-4.5241","0.0","1","G1","197.24200000000002","0.4169999999999994","55.57510000000002","14.0","5.0","3.0","6.0","4.0","78.0","1.0","0.0","0.0","1.0","82.69999999999999","82.17630410157938","2.8902051322153888","345.83002983390577"
"B-1809","msma","InChI=1S/CH5AsO3.Na/c1-2(3,4)5;/h1H3,(H2,3,4,5);/q;+1/p-1","JITOKQVGRJSHHA-UHFFFAOYSA-M","[Na+].C[As](O)([O-])=O","0.5539999999999999","0.0","1","G1","161.952","-4.657799999999999","14.5233","6.0","2.0","1.0","5.0","0.0","32.0","0.0","0.0","0.0","0.0","60.36","61.037451427598306","0.0","56.92878689342032"
"B-1810","lenacil","InChI=1S/C13H18N2O2/c16-12-10-7-4-8-11(10)14-13(17)15(12)9-5-2-1-3-6-9/h9H,1-8H2,(H,14,17)","ZTMKADLOSYKWCA-UHFFFAOYSA-N","O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3","-4.5916","0.0","1","G1","234.29899999999995","1.5305","65.46970000000003","17.0","3.0","1.0","4.0","1.0","92.0","1.0","1.0","2.0","3.0","54.86","99.67653149058387","2.100410447007261","535.3309360482766"
"B-1811","dicryl","InChI=1S/C10H9Cl2NO/c1-6(2)10(14)13-7-3-4-8(11)9(12)5-7/h3-5H,1H2,2H3,(H,13,14)","VCBRBUKGTWLJOB-UHFFFAOYSA-N","CC(=C)C(=O)Nc1ccc(Cl)c(Cl)c1","-4.4325","0.0","1","G1","230.094","3.508000000000002","59.905700000000024","14.0","1.0","1.0","4.0","2.0","74.0","1.0","0.0","0.0","1.0","29.1","92.51948528231429","2.831519833414496","387.70843012639205"
"B-1812","bcpc","InChI=1S/C11H14ClNO2/c1-3-8(2)15-11(14)13-10-6-4-5-9(12)7-10/h4-8H,3H2,1-2H3,(H,13,14)","CURLHBZYTFVCRG-UHFFFAOYSA-N","CCC(C)OC(=O)Nc1cccc(Cl)c1","-3.1727","0.0","1","G1","227.691","3.687000000000002","61.30870000000003","15.0","2.0","1.0","4.0","3.0","82.0","1.0","0.0","0.0","1.0","38.33","94.38430943152036","2.511727299171399","341.11473577962784"
"B-1813","naphthalene, 2-(2-methylpropoxy)-","InChI=1S/C14H16O/c1-11(2)10-15-14-8-7-12-5-3-4-6-13(12)9-14/h3-9,11H,10H2,1-2H3","XOHIHZHSDMWWMS-UHFFFAOYSA-N","CC(C)COc1ccc2ccccc2c1","-5.2117","0.5838694118500003","2","G2","200.281","3.8746000000000027","64.28100000000003","15.0","1.0","0.0","1.0","3.0","78.0","2.0","0.0","0.0","2.0","9.23","90.6863813383255","2.228482483774148","445.78790614904244"
"B-1815","2,7-dichloronaphthalene","InChI=1S/C10H6Cl2/c11-9-3-1-7-2-4-10(12)6-8(7)5-9/h1-6H","DWBQZSYTSNYEEJ-UHFFFAOYSA-N","Clc1ccc2ccc(Cl)cc2c1","-5.9217","0.0","1","G1","197.064","4.146600000000001","53.968000000000025","12.0","0.0","0.0","2.0","0.0","60.0","2.0","0.0","0.0","2.0","0.0","80.71960010499551","2.797846408466882","384.3581352532283"
"B-1816","1h-pyrrole-2-carboxylic acid, 3,5-dimethyl-, eth","InChI=1S/C9H13NO2/c1-4-12-9(11)8-6(2)5-7(3)10-8/h5,10H,4H2,1-3H3","IZSBSZYFPYIJDI-UHFFFAOYSA-N","CCOC(=O)c1[nH]c(C)cc1C","-2.6212","0.0","1","G1","167.208","1.80824","46.22320000000003","12.0","2.0","1.0","3.0","2.0","66.0","1.0","0.0","0.0","1.0","42.09","71.74034144204494","2.86584548320798","288.71868404195976"
"B-1817","1,3-benzenedicarboxylic acid, 4-methoxy-","InChI=1S/C9H8O5/c1-14-7-3-2-5(8(10)11)4-6(7)9(12)13/h2-4H,1H3,(H,10,11)(H,12,13)","JIICYHFLIOGGHE-UHFFFAOYSA-N","COc1ccc(cc1C(O)=O)C(O)=O","-3.1165","0.0","1","G1","196.158","1.0916","46.912600000000005","14.0","3.0","2.0","5.0","3.0","74.0","1.0","0.0","0.0","1.0","83.83000000000001","79.55128639667323","3.2744144453933877","382.78874558784804"
"B-1818","1,2-dimethylcyclohexane (cis)","InChI=1S/C8H16/c1-7-5-3-4-6-8(7)2/h7-8H,3-6H2,1-2H3/t7-,8+","KVZJLSYJROEPSQ-OCAPTIKFSA-N","C[C@H]1CCCC[C@H]1C","-4.2719","0.4999499999999999","2","G3","112.216","2.832600000000001","36.79599999999999","8.0","0.0","0.0","0.0","0.0","48.0","0.0","1.0","1.0","1.0","0.0","52.28801467507656","2.2794002709583667","56.43856189774725"
"B-1820","butane, 2,3-dichloro-, (r*,r*)-(.+-.)-","InChI=1S/C4H8Cl2/c1-3(5)4(2)6/h3-4H,1-2H3/t3-,4-/m1/s1","RMISVOPUIFJTEO-QWWZWVQMSA-N","C[C@@H](Cl)[C@@H](C)Cl","-2.3541","0.0","1","G1","127.014","2.2410000000000005","30.62999999999999","6.0","0.0","0.0","2.0","1.0","38.0","0.0","0.0","0.0","0.0","0.0","48.440609824782726","2.9934972434784735","26.52932501298081"
"B-1821","1-naphthalenecarboxylic acid, 8-nitro-","InChI=1S/C11H7NO4/c13-11(14)8-5-1-3-7-4-2-6-9(10(7)8)12(15)16/h1-6H,(H,13,14)","USMKVLABRYGBJX-UHFFFAOYSA-N","OC(=O)c1cccc2cccc(c12)[N+]([O-])=O","-2.7501","0.0","1","G1","217.17999999999998","2.446200000000001","57.5617","16.0","3.0","1.0","5.0","2.0","80.0","2.0","0.0","0.0","2.0","80.44","90.08674134036835","2.924515991348853","542.8042984015815"
"B-1822","4-methyloctane","InChI=1S/C9H20/c1-4-6-8-9(3)7-5-2/h9H,4-8H2,1-3H3","DOGIHOCMZJUJNR-UHFFFAOYSA-N","CCCCC(C)CCC","-6.0474","0.0","1","G1","128.259","3.6128000000000027","43.59700000000001","9.0","0.0","0.0","0.0","5.0","56.0","0.0","0.0","0.0","0.0","0.0","59.658787943002416","2.9548225727898","48.0"
"B-1824","naphthalene, 1-methoxy-","InChI=1S/C11H10O/c1-12-11-8-4-6-9-5-2-3-7-10(9)11/h2-8H,1H3","NQMUGNMMFTYOHK-UHFFFAOYSA-N","COc1cccc2ccccc12","-4.1992","0.0","1","G1","158.2","2.8484000000000007","50.50000000000003","12.0","1.0","0.0","1.0","1.0","60.0","2.0","0.0","0.0","2.0","9.23","71.59155499513565","2.7909670297392646","387.63117497912054"
"B-1825","(+)-fenchol","InChI=1S/C10H18O/c1-9(2)7-4-5-10(3,6-7)8(9)11/h7-8,11H,4-6H2,1-3H3/t7-,8-,10+/m1/s1","IAIHUHQCLTYTSF-MRTMQBJTSA-N","CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O","-2.2702","0.0","1","G1","154.25300000000001","2.1935000000000007","45.23580000000002","11.0","1.0","1.0","1.0","0.0","64.0","0.0","2.0","2.0","2.0","20.23","68.80630150253658","2.338936599612258","180.5569111106811"
"B-1826","pentane, 3,3-bis(ethylsulfonyl)-","InChI=1S/C9H20O4S2/c1-5-9(6-2,14(10,11)7-3)15(12,13)8-4/h5-8H2,1-4H3","VTZYVPLHCQBWSP-UHFFFAOYSA-N","CCC(CC)([S](=O)(=O)CC)[S](=O)(=O)CC","-2.0625","0.0","1","G1","256.38899999999995","1.3721","62.23460000000004","15.0","4.0","0.0","6.0","6.0","92.0","0.0","0.0","0.0","0.0","68.28","92.90958470657557","5.886107682895368","351.828281512136"
"B-1827","tetrasul","InChI=1S/C12H6Cl4S/c13-7-1-3-8(4-2-7)17-12-6-10(15)9(14)5-11(12)16/h1-6H","QUWSDLYBOVGOCW-UHFFFAOYSA-N","Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1","-7.0335","0.0","1","G1","324.05899999999997","6.451400000000001","77.04700000000001","17.0","1.0","0.0","5.0","2.0","88.0","2.0","0.0","0.0","2.0","0.0","123.82467225845292","2.2962610484217487","536.9470467453648"
